,machine_type,machine_id,machine_type_id,normal,abnormal,db
7035,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000028.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000028.wav,min6dB
7036,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000029.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000029.wav,min6dB
7037,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000030.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000030.wav,min6dB
7038,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000031.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000031.wav,min6dB
7039,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000032.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000032.wav,min6dB
7040,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000033.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000033.wav,min6dB
7041,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000034.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000034.wav,min6dB
7042,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000035.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000035.wav,min6dB
7043,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000036.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000036.wav,min6dB
7044,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000037.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000037.wav,min6dB
7045,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000038.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000038.wav,min6dB
7046,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000039.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000039.wav,min6dB
7047,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000040.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000040.wav,min6dB
7048,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000041.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000041.wav,min6dB
7049,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000042.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000042.wav,min6dB
7050,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000043.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000043.wav,min6dB
7051,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000044.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000044.wav,min6dB
7052,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000045.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000045.wav,min6dB
7053,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000046.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000046.wav,min6dB
7054,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000047.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000047.wav,min6dB
7055,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000048.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000048.wav,min6dB
7056,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000049.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000049.wav,min6dB
7057,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000050.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000050.wav,min6dB
7058,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000051.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000051.wav,min6dB
7059,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000052.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000052.wav,min6dB
7060,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000053.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000053.wav,min6dB
7061,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000054.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000054.wav,min6dB
7062,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000055.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000055.wav,min6dB
7063,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000056.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000056.wav,min6dB
7064,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000057.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000057.wav,min6dB
7065,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000058.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000058.wav,min6dB
7066,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000059.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000059.wav,min6dB
7067,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000060.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000060.wav,min6dB
7068,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000061.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000061.wav,min6dB
7069,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000062.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000062.wav,min6dB
7070,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000063.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000063.wav,min6dB
7071,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000064.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000064.wav,min6dB
7072,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000065.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000065.wav,min6dB
7073,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000066.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000066.wav,min6dB
7074,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000067.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000067.wav,min6dB
7075,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000068.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000068.wav,min6dB
7076,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000069.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000069.wav,min6dB
7077,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000070.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000070.wav,min6dB
7078,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000071.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000071.wav,min6dB
7079,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000072.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000072.wav,min6dB
7080,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000073.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000073.wav,min6dB
7081,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000074.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000074.wav,min6dB
7082,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000075.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000075.wav,min6dB
7083,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000076.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000076.wav,min6dB
7084,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000077.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000077.wav,min6dB
7085,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000078.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000078.wav,min6dB
7086,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000079.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000079.wav,min6dB
7087,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000080.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000080.wav,min6dB
7088,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000081.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000081.wav,min6dB
7089,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000082.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000082.wav,min6dB
7090,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000083.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000083.wav,min6dB
7091,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000084.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000084.wav,min6dB
7092,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000085.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000085.wav,min6dB
7093,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000086.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000086.wav,min6dB
7094,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000087.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000087.wav,min6dB
7095,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000088.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000088.wav,min6dB
7096,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000089.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000089.wav,min6dB
7097,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000090.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000090.wav,min6dB
7098,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000091.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000091.wav,min6dB
7099,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000092.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000092.wav,min6dB
7100,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000093.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000093.wav,min6dB
7101,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000094.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000094.wav,min6dB
7102,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000095.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000095.wav,min6dB
7103,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000096.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000096.wav,min6dB
7104,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000097.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000097.wav,min6dB
7105,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000098.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000098.wav,min6dB
7106,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000099.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000099.wav,min6dB
7107,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000100.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000100.wav,min6dB
7108,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000101.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000101.wav,min6dB
7109,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000102.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000102.wav,min6dB
7110,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000103.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000103.wav,min6dB
7111,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000104.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000104.wav,min6dB
7112,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000105.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000105.wav,min6dB
7113,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000106.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000106.wav,min6dB
7114,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000107.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000107.wav,min6dB
7115,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000108.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000108.wav,min6dB
7116,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000109.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000109.wav,min6dB
7117,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000110.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000110.wav,min6dB
7118,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000111.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000111.wav,min6dB
7119,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000112.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000112.wav,min6dB
7120,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000113.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000113.wav,min6dB
7121,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000114.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000114.wav,min6dB
7122,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000115.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000115.wav,min6dB
7123,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000116.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000116.wav,min6dB
7124,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000117.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000117.wav,min6dB
7125,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000118.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000118.wav,min6dB
7126,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000119.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000119.wav,min6dB
7127,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000120.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000120.wav,min6dB
7128,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000121.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000121.wav,min6dB
7129,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000122.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000122.wav,min6dB
7130,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000123.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000123.wav,min6dB
7131,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000124.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000124.wav,min6dB
7132,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000125.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000125.wav,min6dB
7133,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000126.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000126.wav,min6dB
7134,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000127.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000127.wav,min6dB
7135,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000128.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000128.wav,min6dB
7136,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000129.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000129.wav,min6dB
7137,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000130.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000130.wav,min6dB
7138,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000131.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000131.wav,min6dB
7139,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000132.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000132.wav,min6dB
7140,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000133.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000133.wav,min6dB
7141,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000134.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000134.wav,min6dB
7142,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000135.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000135.wav,min6dB
7143,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000136.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000136.wav,min6dB
7144,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000137.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000137.wav,min6dB
7145,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000138.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000138.wav,min6dB
7146,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000139.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000139.wav,min6dB
7147,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000140.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000140.wav,min6dB
7148,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000141.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000141.wav,min6dB
7149,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000142.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000142.wav,min6dB
7150,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000143.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000143.wav,min6dB
7151,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000144.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000144.wav,min6dB
7152,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000145.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000145.wav,min6dB
7153,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000146.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000146.wav,min6dB
7154,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000147.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000147.wav,min6dB
7155,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000148.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000148.wav,min6dB
7156,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000149.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000149.wav,min6dB
7157,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000150.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000150.wav,min6dB
7158,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000151.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000151.wav,min6dB
7159,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000152.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000152.wav,min6dB
7160,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000153.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000153.wav,min6dB
7161,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000154.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000154.wav,min6dB
7162,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000155.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000155.wav,min6dB
7163,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000156.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000156.wav,min6dB
7164,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000157.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000157.wav,min6dB
7165,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000158.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000158.wav,min6dB
7166,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000159.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000159.wav,min6dB
7167,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000160.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000160.wav,min6dB
7168,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000161.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000161.wav,min6dB
7169,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000162.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000162.wav,min6dB
7170,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000163.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000163.wav,min6dB
7171,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000164.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000164.wav,min6dB
7172,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000165.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000165.wav,min6dB
7173,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000166.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000166.wav,min6dB
7174,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000167.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000167.wav,min6dB
7175,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000168.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000168.wav,min6dB
7176,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000169.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000169.wav,min6dB
7177,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000170.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000170.wav,min6dB
7178,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000171.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000171.wav,min6dB
7179,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000172.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000172.wav,min6dB
7180,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000173.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000173.wav,min6dB
7181,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000174.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000174.wav,min6dB
7182,fan,id_02,fan_id_02,/data/home/mimii/dataset/min6dB/fan/id_02/normal/00000175.wav,/data/home/mimii/dataset/min6dB/fan/id_02/abnormal/00000175.wav,min6dB
